ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,DEZEMBRO,TER,OUTROS,VILA DOS CABANOS,VIA PUBLICA,,,20:00:00
2019,NOVEMBRO,SEX,CENTRO DE BARCARENA,VILA DOS CABANOS,ESTABELECIMENTO BANCARIO,,,19:11:00
2019,NOVEMBRO,SEX,ZONA RURAL DE BARCARENA,BARCARENA,TRANSPORTE,,,18:00:00
2019,NOVEMBRO,QUA,CENTRO DE BARCARENA,MURUCUPI,INDUSTRIA,,,10:20:00
2019,NOVEMBRO,SEG,OUTROS,VILA DOS CABANOS,OUTROS,,,12:38:00
2019,SETEMBRO,SEG,CENTRO DE BARCARENA,VILA DOS CABANOS,ESTABELECIMENTO BANCARIO,,,10:00:00
2019,NOVEMBRO,TER,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,08:30:00
2019,DEZEMBRO,DOM,OUTROS,VILA DOS CABANOS,VIA PUBLICA,,,11:20:00
2019,DEZEMBRO,SEG,COMERCIAL,BARCARENA,VIA PUBLICA,,,16:30:00
2019,NOVEMBRO,SAB,VILA DOS CABANOS,BARCARENA,OUTROS,,,02:30:00
2019,OUTUBRO,DOM,OUTROS,VILA DOS CABANOS,VIA PUBLICA,,,15:45:00
2019,NOVEMBRO,QUA,NOVO 02,BARCARENA,OUTROS,,,18:00:00
2019,DEZEMBRO,QUA,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,,,03:00:00
2019,NOVEMBRO,SAB,CENTRO DE BARCARENA,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,09:40:00
2019,NOVEMBRO,SEX,CENTRO DE BARCARENA,MURUCUPI,INDUSTRIA,,,07:30:00
2019,DEZEMBRO,SEG,PIONEIRO,VILA DOS CABANOS,VIA PUBLICA,,,18:30:00
2019,DEZEMBRO,SEX,OUTROS,VILA DOS CABANOS,VIA PUBLICA,,,10:40:00
2019,NOVEMBRO,QUA,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,13:29:00
2019,DEZEMBRO,SEX,VILA DOS CABANOS,BARCARENA,CASA COMERCIAL,,,10:30:00
2019,DEZEMBRO,DOM,BETANIA,BARCARENA,VIA PUBLICA,,,12:00:00
2019,NOVEMBRO,QUI,BARCARENA,BARCARENA,ESTABELECIMENTO BANCARIO,,,13:30:00
2019,DEZEMBRO,SAB,BARCARENA,BARCARENA,INDUSTRIA,,,12:50:00
2019,NOVEMBRO,SAB,BARCARENA,BARCARENA,OUTROS,,,09:58:00
2019,DEZEMBRO,QUA,VILA DOS CABANOS,BARCARENA,OUTROS,,,12:00:00
2019,DEZEMBRO,QUA,CENTRO DE BARCARENA,VILA DOS CABANOS,OUTROS,,,13:20:00
2019,MAIO,SEG,OUTROS,VILA DOS CABANOS,VIA PUBLICA,,,14:20:00
2019,DEZEMBRO,QUA,CENTRO DE BARCARENA,VILA DOS CABANOS,VIA PUBLICA,,,21:00:00
2019,MARCO,DOM,ZONA RURAL DE BARCARENA,BARCARENA,VIA PUBLICA,,,12:00:00
2019,DEZEMBRO,QUI,OUTROS,VILA DOS CABANOS,CASA COMERCIAL,,,10:30:00
