ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,DEZEMBRO,QUI,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,16:00:00
2019,SETEMBRO,QUI,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,13:00:00
2019,FEVEREIRO,SEX,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,08:00:00
2019,MARCO,QUA,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,08:24:00
2019,MARCO,DOM,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,19:30:00
2019,NOVEMBRO,SEX,BARCARENA,BARCARENA,VIA PUBLICA,,,14:42:00
2019,JANEIRO,QUA,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,619953156",17:40:00
2019,JANEIRO,DOM,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,19:30:00
2019,MARCO,QUA,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,11:34:00
2019,JUNHO,DOM,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,23:00:00
2019,NOVEMBRO,SEX,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,14:36:00
2019,JULHO,SAB,VILA DOS CABANOS,BARCARENA,CASA COMERCIAL,"-1,5077179","-48,6222375",07:00:00
2019,SETEMBRO,TER,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",21:00:00
2019,SETEMBRO,SAB,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,5077179","-48,6222375",15:00:00
2019,JULHO,SEG,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,61995316",11:30:00
2019,MARCO,QUA,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,08:24:00
2019,ABRIL,SAB,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,21:23:00
2019,FEVEREIRO,QUA,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,19:30:00
